transaction_id,date_key,store_location,product_category,product_detail,transaction_qty,unit_price,total_amount
1909,2023-01-04,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1910,2023-01-04,Lower Manhattan,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1911,2023-01-04,Astoria,Tea,Lemon Grass Lg,2,3,6
1912,2023-01-04,Astoria,Tea,Peppermint Rg,1,"2,5","2,5"
1913,2023-01-04,Astoria,Coffee,Columbian Medium Roast Sm,2,2,4
1914,2023-01-04,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
1915,2023-01-04,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1916,2023-01-04,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
1917,2023-01-04,Astoria,Bakery,Almond Croissant,1,"3,75","3,75"
1918,2023-01-04,Astoria,Tea,Peppermint Lg,1,3,3
1919,2023-01-04,Astoria,Tea,Peppermint Lg,2,3,6
1920,2023-01-04,Astoria,Coffee,Cappuccino Lg,2,"4,25","8,5"
1921,2023-01-04,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
1922,2023-01-04,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1923,2023-01-04,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
1924,2023-01-04,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1925,2023-01-04,Lower Manhattan,Coffee,Cappuccino,2,"3,75","7,5"
1926,2023-01-04,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
1927,2023-01-04,Lower Manhattan,Coffee,Cappuccino Lg,1,"4,25","4,25"
1928,2023-01-04,Lower Manhattan,Tea,Lemon Grass Rg,2,"2,5",5
1929,2023-01-04,Astoria,Tea,English Breakfast Lg,2,3,6
1930,2023-01-04,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1931,2023-01-04,Astoria,Tea,English Breakfast Lg,2,3,6
1932,2023-01-04,Hell's Kitchen,Coffee,Latte Rg,1,"4,25","4,25"
1933,2023-01-04,Lower Manhattan,Tea,Peppermint Lg,2,3,6
1934,2023-01-04,Hell's Kitchen,Tea,Peppermint Rg,2,"2,5",5
1935,2023-01-04,Lower Manhattan,Coffee,Espresso shot,2,3,6
1936,2023-01-04,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1937,2023-01-04,Astoria,Coffee,Columbian Medium Roast Lg,2,3,6
1938,2023-01-04,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1939,2023-01-04,Lower Manhattan,Bakery,Chocolate Croissant,1,"3,75","3,75"
1940,2023-01-04,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1941,2023-01-04,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1942,2023-01-04,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
1943,2023-01-04,Astoria,Tea,Lemon Grass Lg,1,3,3
1944,2023-01-04,Astoria,Tea,Traditional Blend Chai Lg,2,3,6
1945,2023-01-04,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,2,3,6
1946,2023-01-04,Hell's Kitchen,Coffee,Latte Rg,2,"4,25","8,5"
1947,2023-01-04,Lower Manhattan,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1948,2023-01-04,Lower Manhattan,Bakery,Ginger Scone,1,"3,25","3,25"
1949,2023-01-04,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
1950,2023-01-04,Hell's Kitchen,Tea,English Breakfast Lg,1,3,3
1951,2023-01-04,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
1952,2023-01-04,Astoria,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
1953,2023-01-04,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1954,2023-01-04,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
1955,2023-01-04,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1956,2023-01-04,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1957,2023-01-04,Astoria,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1958,2023-01-04,Lower Manhattan,Coffee,Brazilian Lg,1,"3,5","3,5"
1959,2023-01-04,Lower Manhattan,Tea,English Breakfast Lg,2,3,6
1960,2023-01-04,Hell's Kitchen,Coffee,Ouro Brasileiro shot,2,3,6
1961,2023-01-04,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
1962,2023-01-04,Lower Manhattan,Coffee,Columbian Medium Roast Sm,1,2,2
1963,2023-01-04,Hell's Kitchen,Tea,Lemon Grass Lg,2,3,6
1964,2023-01-04,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1965,2023-01-04,Astoria,Tea,Peppermint Lg,2,3,6
1966,2023-01-04,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1967,2023-01-04,Astoria,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1968,2023-01-04,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,1,2,2
1969,2023-01-04,Astoria,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
1970,2023-01-04,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1971,2023-01-04,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1972,2023-01-04,Hell's Kitchen,Coffee,Cappuccino,2,"3,75","7,5"
1973,2023-01-04,Lower Manhattan,Coffee,Ethiopia Lg,2,"3,5",7
1974,2023-01-04,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1975,2023-01-04,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1976,2023-01-04,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,1,2,2
1977,2023-01-04,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1978,2023-01-04,Lower Manhattan,Coffee,Columbian Medium Roast Lg,1,3,3
1979,2023-01-04,Astoria,Tea,Serenity Green Tea Lg,1,3,3
1980,2023-01-04,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1981,2023-01-04,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
1982,2023-01-04,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1983,2023-01-04,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1984,2023-01-04,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1985,2023-01-04,Astoria,Tea,Lemon Grass Rg,2,"2,5",5
1986,2023-01-04,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
1987,2023-01-04,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1988,2023-01-04,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
1989,2023-01-04,Hell's Kitchen,Coffee,Espresso shot,2,3,6
1990,2023-01-04,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1991,2023-01-04,Astoria,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1992,2023-01-04,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
1993,2023-01-04,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
1994,2023-01-04,Astoria,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1995,2023-01-04,Astoria,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1996,2023-01-04,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1997,2023-01-04,Hell's Kitchen,Coffee,Cappuccino Lg,2,"4,25","8,5"
1998,2023-01-04,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1999,2023-01-04,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
